data,sp500,div,earn,cpi,datefract,10y,rsp500,rdiv,rearn,cape,,,,,,,,,,,,
1891.03,4.81,0.22,0.30,7.99,1891.21,3.62,145.02,6.63,9.12,15.05,,,,,,,,,,,,
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,148.08,6.56,9.14,15.41,,,,,,,,,,,,
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,149.24,6.63,9.37,15.57,,,,,,,,,,,,
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,149.79,6.79,9.73,15.66,,,,,,,,,,,,
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,149.14,6.88,9.98,15.62,,,,,,,,,,,,
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,154.15,6.88,10.11,16.16,,,,,,,,,,,,
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,168.74,6.96,10.37,17.71,,,,,,,,,,,,
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,168.74,6.96,10.50,17.72,,,,,,,,,,,,
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,168.31,7.05,10.77,17.67,,,,,,,,,,,,
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,173.44,7.05,10.90,18.21,,,,,,,,,,,,
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,181.23,7.29,11.27,19.02,,,,,,,,,,,,
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,181.56,7.34,11.35,19.04,,,,,,,,,,,,
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,188.43,7.60,11.73,19.74,,,,,,,,,,,,
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,190.63,7.76,11.98,19.94,,,,,,,,,,,,
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,190.63,7.81,12.06,19.91,,,,,,,,,,,,
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,189.60,7.87,12.15,19.77,,,,,,,,,,,,
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,184.61,7.72,11.91,19.21,,,,,,,,,,,,
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,184.85,7.67,11.84,19.20,,,,,,,,,,,,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,180.24,7.73,11.92,18.69,,,,,,,,,,,,
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,183.86,7.79,12.01,19.04,,,,,,,,,,,,
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,178.57,7.64,11.78,18.46,,,,,,,,,,,,
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,174.43,7.60,11.71,18.01,,,,,,,,,,,,
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,171.18,7.35,11.01,17.66,,,,,,,,,,,,
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,166.13,7.29,10.60,17.13,,,,,,,,,,,,
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,164.00,7.49,10.58,16.90,,,,,,,,,,,,
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,166.03,7.61,10.42,17.10,,,,,,,,,,,,
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,153.22,7.73,10.26,15.78,,,,,,,,,,,,
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,149.68,7.96,10.23,15.42,,,,,,,,,,,,
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,139.29,8.19,10.19,14.35,,,,,,,,,,,,
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,141.55,8.56,10.29,14.59,,,,,,,,,,,,
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,145.63,8.25,9.58,15.01,,,,,,,,,,,,
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,148.01,8.17,9.15,15.27,,,,,,,,,,,,
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,154.32,8.42,9.09,15.94,,,,,,,,,,,,
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,150.93,8.56,8.90,15.61,,,,,,,,,,,,
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,151.96,8.68,8.85,15.74,,,,,,,,,,,,
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,156.24,8.68,8.68,16.20,,,,,,,,,,,,
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,165.54,8.81,8.63,17.19,,,,,,,,,,,,
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,167.74,8.69,8.32,17.43,,,,,,,,,,,,
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,161.50,8.56,8.01,16.81,,,,,,,,,,,,
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,159.30,8.44,7.71,16.61,,,,,,,,,,,,
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,155.99,8.32,7.40,16.29,,,,,,,,,,,,
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,157.31,7.97,6.90,16.46,,,,,,,,,,,,
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,157.58,7.74,6.51,16.52,,,,,,,,,,,,
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,157.02,7.84,6.39,16.50,,,,,,,,,,,,
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,157.02,7.72,6.09,16.54,,,,,,,,,,,,
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,157.83,7.71,5.87,16.67,,,,,,,,,,,,
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,155.99,7.65,6.15,16.52,,,,,,,,,,,,
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,153.79,7.59,6.42,16.33,,,,,,,,,,,,
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,153.79,7.52,6.70,16.36,,,,,,,,,,,,
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,153.72,7.15,6.68,16.39,,,,,,,,,,,,
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,159.94,7.00,6.85,17.08,,,,,,,,,,,,
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,160.86,6.84,7.02,17.21,,,,,,,,,,,,
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,163.75,6.88,7.37,17.55,,,,,,,,,,,,
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,168.49,6.92,7.74,18.07,,,,,,,,,,,,
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,169.54,6.86,8.00,18.20,,,,,,,,,,,,
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,167.08,6.80,8.27,17.94,,,,,,,,,,,,
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,161.45,6.74,8.53,17.34,,,,,,,,,,,,
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,154.10,6.78,8.92,16.55,,,,,,,,,,,,
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,154.49,6.85,8.93,16.58,,,,,,,,,,,,
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,163.34,6.91,8.93,17.52,,,,,,,,,,,,
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,160.77,6.88,8.81,17.23,,,,,,,,,,,,
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,164.62,6.95,8.82,17.64,,,,,,,,,,,,
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,166.32,7.02,8.82,17.83,,,,,,,,,,,,
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,165.77,7.10,8.83,17.78,,,,,,,,,,,,
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,155.03,7.07,8.70,16.64,,,,,,,,,,,,
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,146.20,7.03,8.57,15.70,,,,,,,,,,,,
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,153.88,7.00,8.44,16.54,,,,,,,,,,,,
1896.1,4.10,0.18,0.22,6.47,1896.79,3.45,152.70,6.77,8.07,16.44,,,,,,,,,,,,
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,158.47,6.54,7.72,17.09,,,,,,,,,,,,
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,152.68,6.51,7.60,16.50,,,,,,,,,,,,
1897.01,4.22,0.18,0.22,6.47,1897.04,3.40,157.17,6.70,8.13,17.03,,,,,,,,,,,,
1897.02,4.18,0.18,0.23,6.47,1897.12,3.40,155.68,6.70,8.44,16.89,,,,,,,,,,,,
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,156.05,6.70,8.75,16.96,,,,,,,,,,,,
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,153.47,6.80,9.20,16.70,,,,,,,,,,,,
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,156.56,6.91,9.66,17.05,,,,,,,,,,,,
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,163.85,6.91,9.98,17.85,,,,,,,,,,,,
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,171.14,6.91,10.30,18.65,,,,,,,,,,,,
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,174.35,6.61,10.16,19.01,,,,,,,,,,,,
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,177.64,6.42,10.17,19.37,,,,,,,,,,,,
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,174.39,6.51,10.61,19.03,,,,,,,,,,,,
1897.11,4.65,0.18,0.30,6.66,1897.87,3.36,168.24,6.51,10.92,18.36,,,,,,,,,,,,
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,171.86,6.51,11.22,18.75,,,,,,,,,,,,
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,176.56,6.57,11.34,19.25,,,,,,,,,,,,
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,173.72,6.54,11.30,18.92,,,,,,,,,,,,
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,165.87,6.60,11.41,18.04,,,,,,,,,,,,
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,163.01,6.66,11.53,17.71,,,,,,,,,,,,
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,162.29,6.27,10.89,17.60,,,,,,,,,,,,
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,180.49,6.78,11.77,19.54,,,,,,,,,,,,
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,183.80,6.94,12.06,19.86,,,,,,,,,,,,
1898.08,5.27,0.19,0.34,6.66,1898.62,3.20,190.67,6.99,12.18,20.54,,,,,,,,,,,,
1898.09,5.26,0.20,0.34,6.66,1898.71,3.18,190.31,7.06,12.30,20.44,,,,,,,,,,,,
1898.1,5.15,0.20,0.34,6.66,1898.79,3.16,186.33,7.12,12.42,19.95,,,,,,,,,,,,
1898.11,5.32,0.20,0.35,6.66,1898.87,3.14,192.48,7.17,12.54,20.53,,,,,,,,,,,,
1898.12,5.65,0.20,0.35,6.76,1898.96,3.12,201.54,7.13,12.48,21.40,,,,,,,,,,,,
1899.01,6.08,0.20,0.36,6.76,1899.04,3.10,216.88,7.16,12.87,22.93,,,,,,,,,,,,
1899.02,6.31,0.20,0.37,6.95,1899.12,3.10,218.92,7.00,12.90,23.05,,,,,,,,,,,,
1899.03,6.40,0.20,0.38,6.95,1899.21,3.11,222.04,7.03,13.27,23.28,,,,,,,,,,,,
1899.04,6.48,0.20,0.39,7.04,1899.29,3.11,221.78,6.96,13.46,23.15,,,,,,,,,,,,
1899.05,6.21,0.20,0.40,7.04,1899.37,3.12,212.53,6.99,13.83,22.09,,,,,,,,,,,,
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,204.97,6.92,14.01,21.21,,,,,,,,,,,,
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,209.27,6.86,14.19,21.56,,,,,,,,,,,,
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,211.82,6.80,14.36,21.73,,,,,,,,,,,,
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,201.66,6.57,14.17,20.59,,,,,,,,,,,,
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,198.23,6.51,14.33,20.15,,,,,,,,,,,,
1899.11,6.46,0.21,0.47,7.80,1899.87,3.14,199.52,6.46,14.49,20.20,,,,,,,,,,,,
1899.12,6.02,0.21,0.48,7.90,1899.96,3.15,183.69,6.41,14.65,18.51,,,,,,,,,,,,
1900.01,6.10,0.22,0.48,7.90,1900.04,3.15,186.13,6.64,14.65,18.67,,,,,,,,,,,,
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,187.23,6.78,14.47,18.70,,,,,,,,,,,,
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,188.74,7.01,14.47,18.78,,,,,,,,,,,,
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,191.15,7.24,14.47,18.94,,,,,,,,,,,,
1900.05,6.04,0.25,0.48,7.80,1900.37,3.13,186.55,7.64,14.83,18.40,,,,,,,,,,,,
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,183.22,7.97,15.01,17.99,,,,,,,,,,,,
1900.07,5.86,0.26,0.48,7.80,1900.54,3.13,180.99,8.11,14.83,17.69,,,,,,,,,,,,
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,185.73,8.44,15.01,18.07,,,,,,,,,,,,
1900.09,5.80,0.28,0.48,7.80,1900.71,3.12,179.14,8.57,14.83,17.34,,,,,,,,,,,,
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,187.91,8.91,15.01,18.10,,,,,,,,,,,,
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,202.61,9.15,15.01,19.42,,,,,,,,,,,,
1900.12,6.87,0.30,0.48,7.61,1900.96,3.10,217.49,9.50,15.20,20.74,,,,,,,,,,,,
1901.01,7.07,0.30,0.48,7.71,1901.04,3.10,221.06,9.43,15.06,20.98,,,,,,,,,,,,
1901.02,7.25,0.30,0.48,7.61,1901.12,3.11,229.52,9.60,15.30,21.68,,,,,,,,,,,,
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,237.75,9.66,15.35,22.35,,,,,,,,,,,,
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,260.96,9.83,15.60,24.41,,,,,,,,,,,,
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,247.81,9.88,15.65,23.06,,,,,,,,,,,,
1901.06,8.50,0.31,0.49,7.52,1901.46,3.13,272.50,9.94,15.71,25.24,,,,,,,,,,,,
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,251.05,9.87,15.57,23.14,,,,,,,,,,,,
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,251.39,9.80,15.42,23.08,,,,,,,,,,,,
1901.09,8.00,0.32,0.50,7.80,1901.71,3.15,247.08,9.73,15.29,22.59,,,,,,,,,,,,
1901.1,7.91,0.32,0.50,7.80,1901.79,3.16,244.30,9.78,15.34,22.25,,,,,,,,,,,,
1901.11,8.08,0.32,0.50,7.90,1901.87,3.17,246.55,9.71,15.20,22.38,,,,,,,,,,,,
1901.12,7.95,0.32,0.50,7.99,1901.96,3.17,239.69,9.65,15.08,21.68,,,,,,,,,,,,
1902.01,8.12,0.32,0.51,7.90,1902.04,3.18,247.77,9.79,15.59,22.34,,,,,,,,,,,,
1902.02,8.19,0.32,0.52,7.90,1902.12,3.19,249.90,9.82,15.92,22.46,,,,,,,,,,,,
1902.03,8.20,0.32,0.53,7.90,1902.21,3.20,250.21,9.84,16.25,22.41,,,,,,,,,,,,
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,255.67,9.75,16.38,22.82,,,,,,,,,,,,
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,252.07,9.66,16.51,22.43,,,,,,,,,,,,
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,247.67,9.57,16.64,21.96,,,,,,,,,,,,
1902.07,8.60,0.33,0.58,8.18,1902.54,3.24,253.26,9.59,16.96,22.39,,,,,,,,,,,,
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,263.09,9.73,17.48,23.17,,,,,,,,,,,,
1902.09,8.85,0.33,0.60,8.18,1902.71,3.26,260.62,9.64,17.60,22.86,,,,,,,,,,,,
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,235.92,9.04,16.75,20.60,,,,,,,,,,,,
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,234.48,9.37,17.62,20.41,,,,,,,,,,,,
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,226.53,9.29,17.73,19.63,,,,,,,,,,,,
1903.01,8.46,0.33,0.62,8.66,1903.04,3.30,235.45,9.23,17.30,20.32,,,,,,,,,,,,
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,234.06,9.28,17.07,20.11,,,,,,,,,,,,
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,232.54,9.64,17.41,19.88,,,,,,,,,,,,
1903.04,7.75,0.34,0.60,8.37,1903.29,3.33,223.04,9.69,17.17,18.98,,,,,,,,,,,,
1903.05,7.60,0.34,0.59,8.18,1903.37,3.33,223.81,9.96,17.32,18.95,,,,,,,,,,,,
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,211.44,10.01,17.08,17.82,,,,,,,,,,,,
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,201.73,10.06,16.84,16.92,,,,,,,,,,,,
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,195.25,10.11,16.59,16.30,,,,,,,,,,,,
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,188.34,10.04,16.16,15.65,,,,,,,,,,,,
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,184.35,10.21,16.10,15.25,,,,,,,,,,,,
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,187.12,10.38,16.04,15.41,,,,,,,,,,,,
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,195.76,10.43,15.79,16.04,,,,,,,,,,,,
1904.01,6.68,0.35,0.53,8.28,1904.04,3.40,194.46,10.09,15.33,15.86,,,,,,,,,,,,
1904.02,6.50,0.34,0.52,8.47,1904.12,3.41,184.97,9.77,14.89,15.02,,,,,,,,,,,,
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,186.49,9.79,14.97,15.08,,,,,,,,,,,,
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,193.29,9.80,15.04,15.57,,,,,,,,,,,,
1904.05,6.50,0.33,0.51,8.09,1904.37,3.43,193.67,9.93,15.29,15.53,,,,,,,,,,,,
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,193.97,9.83,15.20,15.47,,,,,,,,,,,,
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,202.01,9.73,15.10,16.04,,,,,,,,,,,,
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,206.44,9.52,14.82,16.30,,,,,,,,,,,,
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,213.09,9.32,14.56,16.74,,,,,,,,,,,,
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,225.61,9.22,14.46,17.63,,,,,,,,,,,,
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,232.49,8.92,14.04,18.08,,,,,,,,,,,,
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,234.77,8.82,13.94,18.16,,,,,,,,,,,,
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,239.89,8.87,14.37,18.46,,,,,,,,,,,,
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,250.42,8.92,14.80,19.17,,,,,,,,,,,,
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,260.46,9.07,15.40,19.83,,,,,,,,,,,,
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,257.29,9.11,15.83,19.48,,,,,,,,,,,,
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,247.44,9.27,16.45,18.63,,,,,,,,,,,,
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,250.35,9.32,16.88,18.74,,,,,,,,,,,,
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,258.21,9.36,17.32,19.21,,,,,,,,,,,,
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,264.77,9.30,17.56,19.57,,,,,,,,,,,,
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,268.69,9.46,18.19,19.74,,,,,,,,,,,,
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,272.47,9.51,18.63,19.90,,,,,,,,,,,,
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,267.94,9.45,18.85,19.44,,,,,,,,,,,,
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,271.47,9.39,19.07,19.58,,,,,,,,,,,,
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,280.87,9.56,19.28,20.13,,,,,,,,,,,,
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,278.87,9.72,19.49,19.87,,,,,,,,,,,,
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,272.04,9.89,19.71,19.26,,,,,,,,,,,,
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,268.34,10.05,19.92,18.88,,,,,,,,,,,,
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,258.33,10.11,19.91,18.05,,,,,,,,,,,,
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,261.70,10.27,20.12,18.17,,,,,,,,,,,,
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,263.74,10.79,21.03,18.20,,,,,,,,,,,,
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,276.88,10.72,20.77,18.97,,,,,,,,,,,,
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,282.25,10.76,20.75,19.20,,,,,,,,,,,,
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,267.85,10.69,20.51,18.10,,,,,,,,,,,,
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,270.42,10.74,20.49,18.14,,,,,,,,,,,,
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,265.12,10.78,20.48,17.66,,,,,,,,,,,,
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,260.34,10.98,20.47,17.22,,,,,,,,,,,,
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,246.86,10.84,19.82,16.22,,,,,,,,,,,,
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,224.97,11.05,19.80,14.69,,,,,,,,,,,,
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,226.05,11.14,19.58,14.67,,,,,,,,,,,,
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,213.69,10.99,18.95,13.79,,,,,,,,,,,,
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,204.70,10.97,18.54,13.14,,,,,,,,,,,,
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,212.53,11.05,18.32,13.59,,,,,,,,,,,,
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,196.60,11.14,18.10,12.51,,,,,,,,,,,,
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,194.52,11.23,17.89,12.33,,,,,,,,,,,,
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,171.60,11.20,17.49,10.83,,,,,,,,,,,,
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,168.39,11.77,18.01,10.59,,,,,,,,,,,,
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,180.86,12.11,18.17,11.33,,,,,,,,,,,,
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,190.64,12.15,18.18,11.90,,,,,,,,,,,,
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,185.73,12.19,18.20,11.55,,,,,,,,,,,,
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,193.32,12.10,18.01,11.98,,,,,,,,,,,,
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,201.50,11.88,17.63,12.45,,,,,,,,,,,,
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,212.35,11.78,17.44,13.08,,,,,,,,,,,,
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,212.63,11.69,17.26,13.05,,,,,,,,,,,,
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,218.02,11.47,16.88,13.35,,,,,,,,,,,,
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,227.38,11.38,16.70,13.88,,,,,,,,,,,,
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,224.91,11.29,16.52,13.70,,,,,,,,,,,,
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,225.21,11.08,16.16,13.69,,,,,,,,,,,,
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,237.90,10.87,15.81,14.44,,,,,,,,,,,,
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,240.73,10.66,15.46,14.58,,,,,,,,,,,,
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,244.10,10.87,16.03,14.76,,,,,,,,,,,,
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,234.60,10.84,16.26,14.17,,,,,,,,,,,,
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,237.80,10.93,16.66,14.34,,,,,,,,,,,,
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,243.34,10.79,16.71,14.65,,,,,,,,,,,,
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,248.87,10.77,16.93,14.95,,,,,,,,,,,,
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,250.70,10.74,17.14,15.04,,,,,,,,,,,,
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,254.28,10.83,17.52,15.23,,,,,,,,,,,,
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,257.82,10.81,17.73,15.42,,,,,,,,,,,,
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,255.52,10.78,17.93,15.25,,,,,,,,,,,,
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,251.54,10.65,17.95,14.99,,,,,,,,,,,,
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,247.90,10.63,18.14,14.75,,,,,,,,,,,,
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,248.44,10.61,18.33,14.75,,,,,,,,,,,,
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,245.47,10.78,18.45,14.55,,,,,,,,,,,,
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,236.70,10.84,18.39,14.00,,,,,,,,,,,,
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,237.97,10.69,17.98,14.05,,,,,,,,,,,,
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,230.07,10.65,17.75,13.56,,,,,,,,,,,,
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,230.59,10.91,18.03,13.57,,,,,,,,,,,,
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,221.60,11.08,18.14,13.02,,,,,,,,,,,,
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,210.40,11.14,18.08,12.34,,,,,,,,,,,,
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,217.61,11.31,18.20,12.75,,,,,,,,,,,,
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,221.23,11.48,18.31,12.94,,,,,,,,,,,,
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,238.42,11.90,18.80,13.92,,,,,,,,,,,,
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,243.08,12.21,19.13,14.16,,,,,,,,,,,,
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,236.29,12.27,19.06,13.74,,,,,,,,,,,,
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,242.04,12.27,18.75,14.05,,,,,,,,,,,,
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,254.07,12.66,19.04,14.72,,,,,,,,,,,,
