date,spx,nky,ukx,as51
1995-07-07,556.369995,16213,3462.899902,2045.699951
1995-07-10,557.190002,16243,3455,2079.5
1995-07-11,554.780029,16588,3464,2091.100098
1995-07-12,560.890015,16606,3450.600098,2094.699951
1995-07-13,561,16506,3447.199951,2120.800049
1995-07-14,559.890015,16518,3429.199951,2113.899902
1995-07-17,562.719971,16842,3442.600098,2103.600098
1995-07-18,558.460022,16574,3420.699951,2110.199951
1995-07-19,550.97998,16422,3405.300049,2091.199951
1995-07-20,553.539978,16453,3400.399902,2077.100098
1995-07-21,553.619995,16589,3413.100098,2122.399902
1995-07-24,556.630005,16592,3431.600098,2119.600098
1995-07-25,561.099976,16148,3432.899902,2117.399902
1995-07-26,561.609985,16387,3454.300049,2134.199951
1995-07-27,565.219971,16625,3458.300049,2118.899902
1995-07-28,562.929993,16649,3468.899902,2119.5
1995-07-31,562.059998,16678,3463.300049,2116.100098
1995-08-01,559.640015,16359,3449.899902,2118.399902
1995-08-02,558.799988,16721,3499.899902,2138.800049
1995-08-03,558.75,16894,3475.600098,2141.399902
1995-08-04,558.940002,16741,3482.399902,2153.300049
1995-08-07,560.030029,16615,3483.5,2152.800049
1995-08-08,560.390015,16839,3468.800049,2146.5
1995-08-09,559.710022,16789,3468.300049,2149.899902
1995-08-10,557.450012,16729,3474.699951,2138.800049
1995-08-11,555.109985,16792,3467.5,2127.600098
1995-08-14,559.73999,16917,3441.399902,2118
1995-08-15,558.570007,17453,3444.399902,2133
1995-08-16,559.969971,18159,3465.100098,2125.600098
1995-08-17,559.039978,18150,3470.600098,2111.5
1995-08-18,559.210022,18032,3509.800049,2102
1995-08-21,558.109985,17871,3535.699951,2108.300049
1995-08-22,559.52002,17878,3530.199951,2104.300049
1995-08-23,557.140015,17732,3515.899902,2101.600098
1995-08-24,557.460022,17922,3520,2112.800049
1995-08-25,560.099976,17771,3524.899902,2117.300049
1995-08-28,559.049988,17847,3524.899902,2126.899902
1995-08-29,560,18135,3502.600098,2124.300049
1995-08-30,560.919983,17984,3504,2132.399902
1995-08-31,561.880005,18117,3477.800049,2133
1995-09-01,563.840027,18121,3509.399902,2133.199951
1995-09-05,569.169983,17794,3532.399902,2123.600098
1995-09-06,570.169983,17620,3557.699951,2147.600098
1995-09-07,570.289978,17621,3545.600098,2142.399902
1995-09-08,572.679993,18280,3554.5,2139.399902
1995-09-11,573.909973,18486,3549.300049,2143.800049
1995-09-12,576.51001,18472,3535.899902,2145
1995-09-13,578.77002,18614,3570.800049,2161.800049
1995-09-14,583.609985,18759,3565.399902,2150.899902
1995-09-15,583.349976,18759,3564.600098,2165.699951
1995-09-18,582.77002,18319,3533.300049,2166
1995-09-19,584.200012,18474,3541.399902,2163.600098
1995-09-20,586.77002,18199,3561.5,2162.399902
1995-09-21,583,18035,3557.899902,2148.300049
1995-09-22,581.72998,17714,3514.800049,2139.399902
1995-09-25,581.809998,17566,3507,2130.699951
1995-09-26,581.409973,17922,3523.300049,2128.600098
1995-09-27,581.039978,18262,3485,2125.199951
1995-09-28,585.869995,18023,3479,2117.899902
1995-09-29,584.409973,17913,3508.199951,2136
1995-10-02,581.719971,17740,3520.199951,2137.699951
1995-10-03,582.340027,18143,3524.199951,2132
1995-10-04,581.469971,18145,3544.100098,2103.399902
1995-10-05,582.630005,18220,3544.399902,2102.699951
1995-10-06,582.48999,18506,3526.5,2098.199951
1995-10-09,578.369995,18176,3510.300049,2090.5
1995-10-10,577.52002,18176,3460.100098,2062.199951
1995-10-11,579.460022,17891,3474.300049,2068.600098
1995-10-12,583.099976,17971,3523.800049,2078.399902
1995-10-13,584.5,17881,3568,2099
1995-10-16,583.030029,18016,3557.300049,2110
1995-10-17,586.780029,17917,3562.199951,2108.5
1995-10-18,587.440002,17896,3593,2111.399902
1995-10-19,590.650024,17955,3578.600098,2111.899902
1995-10-20,587.460022,18157,3551.399902,2106.800049
1995-10-23,585.059998,18156,3531.5,2089.300049
1995-10-24,586.539978,18014,3535.300049,2080
1995-10-25,582.469971,17971,3537.800049,2090.800049
1995-10-26,576.719971,17727,3519.600098,2086.399902
1995-10-27,579.700012,17337,3497.899902,2067.399902
1995-10-30,583.25,17509,3510,2067.5
1995-10-31,581.5,17655,3529.100098,2073.699951
1995-11-01,584.219971,17474,3518.699951,2055.699951
1995-11-02,589.719971,18029,3523,2059
1995-11-03,590.570007,18029,3500.399902,2091.600098
1995-11-06,588.460022,18037,3514.800049,2106.800049
1995-11-07,586.320007,18021,3522.399902,2109.800049
1995-11-08,591.710022,17863,3537.100098,2110.699951
1995-11-09,593.26001,17821,3541.600098,2131.699951
1995-11-10,592.719971,17844,3523.399902,2126.199951
1995-11-13,592.299988,17789,3536.800049,2122.899902
1995-11-14,589.289978,17803,3547.899902,2124.600098
1995-11-15,593.960022,17683,3571.399902,2110.300049
1995-11-16,597.340027,17940,3610.800049,2106.100098
1995-11-17,600.070007,18151,3609.199951,2119.699951
1995-11-20,596.849976,18384,3628.800049,2126.399902
1995-11-21,600.23999,18384,3604.100098,2138.800049
1995-11-22,598.400024,18240,3632.399902,2147.600098
1995-11-24,599.969971,18215,3624,2150.899902
1995-11-27,601.320007,18543,3649,2157.300049
1995-11-28,606.450012,18688,3648.800049,2155
1995-11-29,607.640015,18534,3655.5,2160
1995-11-30,605.369995,18744,3664.300049,2158.800049
1995-12-01,606.97998,18833,3680.399902,2163.300049
1995-12-04,613.679993,18897,3669.699951,2202.800049
1995-12-05,617.679993,18880,3664.199951,2203.100098
1995-12-06,620.179993,19068,3662.800049,2198.600098
1995-12-07,616.169983,19412,3639.5,2198.199951
1995-12-08,617.47998,19287,3630,2186.100098
1995-12-11,619.52002,19227,3652.100098,2204.899902
1995-12-12,618.780029,19313,3654.899902,2215.100098
1995-12-13,621.690002,19283,3662.399902,2225.600098
1995-12-14,616.919983,19499,3671.600098,2222.699951
1995-12-15,616.340027,19347,3642.600098,2220.800049
1995-12-18,606.809998,19311,3596.100098,2207.699951
1995-12-19,611.929993,19140,3576.899902,2182.800049
1995-12-20,605.940002,19449,3613.699951,2199.5
1995-12-21,610.48999,19653,3633.300049,2203.800049
1995-12-22,611.950012,19744,3658.300049,2206.800049
1995-12-26,614.299988,19905,3658.300049,2206.800049
1995-12-27,614.530029,20012,3676.399902,2201.100098
1995-12-28,614.119995,19873,3676.699951,2200
1995-12-29,615.929993,19868,3689.300049,2203
1996-01-02,620.72998,19868,3687.899902,2226.399902
1996-01-03,621.320007,19868,3715.600098,2258.100098
1996-01-04,617.700012,20618,3714.100098,2258.399902
1996-01-05,616.710022,20669,3704.5,2260.699951
1996-01-08,618.460022,20564,3720.600098,2274.899902
1996-01-09,609.450012,20652,3700.300049,2262.800049
1996-01-10,598.47998,20612,3671.5,2238.199951
1996-01-11,602.690002,20378,3654.899902,2248.699951
1996-01-12,601.809998,20287,3657.300049,2239.399902
1996-01-15,599.820007,20287,3662.699951,2233
1996-01-16,608.440002,20567,3710.600098,2245.100098
1996-01-17,606.369995,20570,3704.199951,2250.300049
1996-01-18,608.23999,20370,3748.699951,2250.399902
1996-01-19,611.830017,20366,3748.399902,2247.100098
1996-01-22,613.400024,20197,3754.199951,2260.600098
1996-01-23,612.789978,20081,3735,2246.600098
1996-01-24,619.960022,20313,3758.199951,2235.699951
1996-01-25,617.030029,20415,3734.199951,2253.899902
1996-01-26,621.619995,20664,3734.699951,2253.899902
1996-01-29,624.219971,20589,3734.600098,2279.300049
1996-01-30,630.150024,20722,3735.300049,2265.800049
1996-01-31,636.02002,20813,3759.300049,2288.5
1996-02-01,638.460022,20935,3752.800049,2285.100098
1996-02-02,635.840027,20904,3781.300049,2293.199951
1996-02-05,641.429993,20653,3746.600098,2271.699951
1996-02-06,646.330017,20751,3747.5,2269.699951
1996-02-07,649.929993,20943,3726.100098,2273.699951
1996-02-08,656.070007,21118,3708.399902,2275.100098
1996-02-09,656.369995,20935,3716.300049,2271.800049
1996-02-12,661.450012,20935,3726.600098,2263.300049
1996-02-13,660.51001,20784,3747.600098,2289.699951
1996-02-14,655.580017,20944,3745,2300.800049
1996-02-15,651.320007,20886,3779.800049,2298.5
1996-02-16,647.97998,20803,3770.899902,2297.300049
1996-02-20,640.650024,20656,3714.600098,2245.5
1996-02-21,648.099976,20372,3725.600098,2238.199951
1996-02-22,658.859985,20341,3740,2254.100098
1996-02-23,659.080017,20300,3740.300049,2264.199951
1996-02-26,650.460022,20480,3704.199951,2266.100098
1996-02-27,647.23999,20000,3715.899902,2258.699951
1996-02-28,644.75,19920,3738.199951,2265.699951
1996-02-29,640.429993,20125,3727.600098,2290
1996-03-01,644.369995,20169,3752.699951,2313
1996-03-04,650.809998,20064,3768.600098,2317
1996-03-05,655.789978,20184,3777.100098,2308
1996-03-06,652,20241,3758.899902,2301.100098
1996-03-07,653.650024,19957,3758.199951,2269.199951
1996-03-08,633.5,20156,3710.300049,2267.600098
1996-03-11,640.02002,19796,3674.5,2187.399902
1996-03-12,637.090027,19950,3639.5,2228.5
1996-03-13,638.549988,19735,3640.300049,2209
1996-03-14,640.869995,19924,3681.800049,2210.600098
1996-03-15,641.429993,20191,3644.800049,2234.800049
1996-03-18,652.650024,20285,3669.600098,2234.600098
1996-03-19,651.690002,20443,3693,2256.300049
1996-03-20,649.97998,20443,3685.399902,2249.399902
1996-03-21,649.190002,20728,3698.300049,2262.899902
1996-03-22,650.619995,20701,3707,2245
1996-03-25,650.039978,20915,3681.899902,2255.399902
1996-03-26,652.969971,21015,3660.899902,2261.600098
1996-03-27,648.909973,21330,3672.399902,2259.699951
1996-03-28,648.940002,21296,3672.600098,2236.5
1996-03-29,645.5,21407,3699.699951,2225.600098
1996-04-01,653.72998,21560,3718.399902,2228.600098
1996-04-02,655.26001,21600,3728.5,2236.899902
1996-04-03,655.880005,21465,3725.100098,2233.5
1996-04-04,655.859985,21471,3755.600098,2222.5
1996-04-08,644.23999,21424,3755.600098,2222.5
1996-04-09,642.190002,21744,3758.600098,2221
1996-04-10,633.5,21792,3767.399902,2225.399902
1996-04-11,631.179993,21694,3744.199951,2234.800049
1996-04-12,636.710022,21660,3766.800049,2247.199951
1996-04-15,642.48999,21883,3790.5,2263.300049
1996-04-16,645,21868,3825.300049,2259.800049
1996-04-17,641.609985,21816,3805.600098,2266.800049
1996-04-18,643.609985,21813,3820.699951,2256.600098
1996-04-19,645.070007,21884,3857.100098,2265.800049
1996-04-22,647.890015,22124,3852.699951,2267.399902
1996-04-23,651.580017,22120,3833,2300
1996-04-24,650.169983,22282,3817.600098,2316.300049
1996-04-25,652.869995,22230,3819.300049,2316.300049
1996-04-26,653.460022,22235,3832.800049,2326
1996-04-29,654.159973,22235,3809.199951,2320
1996-04-30,654.169983,22041,3817.899902,2316.800049
1996-05-01,654.580017,21815,3806,2313.399902
1996-05-02,643.380005,21662,3776.399902,2323
1996-05-03,641.630005,21662,3751.600098,2299
1996-05-06,640.809998,21662,3751.600098,2297.199951
1996-05-07,638.26001,21495,3723,2308.300049
1996-05-08,644.77002,21729,3707.300049,2298.5
1996-05-09,645.440002,21412,3728.300049,2280.300049
1996-05-10,652.090027,21420,3754.399902,2257.399902
1996-05-13,661.51001,21172,3739.199951,2256.899902
1996-05-14,665.599976,21301,3759.699951,2261.800049
1996-05-15,665.419983,22056,3776.199951,2260.199951
1996-05-16,664.849976,22147,3753.600098,2245.5
1996-05-17,668.909973,21917,3789.600098,2251.600098
1996-05-20,673.150024,21979,3778.199951,2251.199951
1996-05-21,672.76001,22092,3789.399902,2242.899902
1996-05-22,678.419983,21958,3764.199951,2244.100098
1996-05-23,676,21724,3747,2257.100098
1996-05-24,678.51001,21798,3752.100098,2254.199951
1996-05-28,672.22998,21945,3760.199951,2262.699951
1996-05-29,667.929993,22022,3775.699951,2264.199951
1996-05-30,671.700012,21886,3746.699951,2253.300049
1996-05-31,669.119995,21956,3747.800049,2266.100098
1996-06-03,667.679993,21589,3739.199951,2230.199951
1996-06-04,672.559998,21858,3755.199951,2236
1996-06-05,678.440002,21881,3753.399902,2229.699951
1996-06-06,673.030029,21804,3760.300049,2213.800049
1996-06-07,673.309998,21752,3706.800049,2220.100098
1996-06-10,672.159973,21719,3728.800049,2220.100098
1996-06-11,670.969971,21818,3755.699951,2221.699951
1996-06-12,669.039978,22105,3769.199951,2212.100098
1996-06-13,667.919983,22082,3761.699951,2200.600098
1996-06-14,665.849976,22289,3753.600098,2216.199951
1996-06-17,665.159973,22245,3761.5,2207.5
1996-06-18,662.059998,22332,3756.399902,2228.300049
1996-06-19,661.960022,22367,3753.199951,2233.199951
1996-06-20,662.099976,22437,3727.5,2248.5
1996-06-21,666.840027,22531,3722.300049,2255.600098
1996-06-24,668.849976,22603,3710.800049,2258.699951
1996-06-25,668.47998,22597,3679.5,2254.300049
1996-06-26,664.390015,22667,3695.5,2252.800049
1996-06-27,668.549988,22502,3678.800049,2241.800049
1996-06-28,670.630005,22531,3711,2242.100098
1996-07-01,675.880005,22456,3725.600098,2245.100098
1996-07-02,673.609985,22348,3725.699951,2256.300049
1996-07-03,672.400024,22379,3714.100098,2256.300049
1996-07-05,657.440002,22232,3743.199951,2230.800049
1996-07-08,652.539978,21925,3741.5,2191.199951
1996-07-09,654.75,21920,3752.300049,2195.300049
1996-07-10,656.059998,21779,3765.800049,2201.100098
1996-07-11,645.669983,21893,3749,2183.899902
1996-07-12,646.190002,21656,3728.300049,2159.5
1996-07-15,629.799988,21753,3698.300049,2147.100098
1996-07-16,628.369995,21406,3632.300049,2100.600098
1996-07-17,634.070007,21413,3658.199951,2096.100098
1996-07-18,643.559998,21566,3693.399902,2119.600098
1996-07-19,638.72998,21476,3710.5,2157.600098
1996-07-22,633.77002,21006,3681.300049,2152.399902
1996-07-23,626.869995,21164,3708.399902,2136
1996-07-24,626.650024,20631,3668.800049,2113.899902
1996-07-25,631.169983,20884,3684.699951,2115.100098
1996-07-26,635.900024,21125,3673.300049,2143
1996-07-29,630.909973,20968,3678.800049,2135.699951
1996-07-30,635.26001,20880,3668.5,2130.800049
1996-07-31,639.950012,20693,3703.199951,2180.300049
1996-08-01,650.02002,20985,3734.399902,2191.199951
1996-08-02,662.48999,20940,3770.600098,2208.600098
1996-08-05,660.22998,21077,3788.300049,2233.699951
1996-08-06,662.380005,20745,3788.399902,2222.899902
1996-08-07,664.159973,20478,3811.100098,2221.800049
1996-08-08,662.590027,20731,3811.399902,2226.600098
1996-08-09,662.099976,20551,3810.699951,2221.699951
1996-08-12,665.77002,20667,3803.300049,2219.5
1996-08-13,660.200012,20865,3823.399902,2230.300049
1996-08-14,662.049988,20981,3830.300049,2222.600098
1996-08-15,662.280029,20968,3837.399902,2226.699951
1996-08-16,665.210022,20834,3872.899902,2233.300049
1996-08-19,666.580017,21106,3863.699951,2261.5
1996-08-20,665.690002,21127,3883.199951,2264.699951
1996-08-21,665.070007,21275,3872.100098,2286
1996-08-22,670.679993,21363,3891.100098,2274.600098
1996-08-23,667.030029,21229,3907.5,2292.899902
1996-08-26,663.880005,20884,3907.5,2282.100098
1996-08-27,666.400024,20910,3905.699951,2262.300049
1996-08-28,664.809998,20710,3918.699951,2284.199951
1996-08-29,657.400024,20553,3885,2279.300049
1996-08-30,651.98999,20167,3867.600098,2268.699951
1996-09-03,654.719971,20198,3855.899902,2244.600098
1996-09-04,655.609985,20202,3872.699951,2258.5
1996-09-05,649.440002,20380,3887.199951,2257.399902
1996-09-06,655.679993,20153,3893,2237
1996-09-09,663.76001,20202,3910.800049,2250.800049
1996-09-10,663.809998,20560,3916.100098,2255.899902
1996-09-11,667.280029,20571,3905.600098,2246.300049
1996-09-12,671.150024,20444,3932.600098,2236.600098
1996-09-13,680.539978,20843,3967.899902,2252.300049
1996-09-16,683.97998,20843,3977.199951,2267.800049
1996-09-17,682.940002,21311,3972.300049,2254.399902
1996-09-18,681.469971,21157,3955.699951,2235.100098
1996-09-19,683,21323,3974.300049,2247.100098
1996-09-20,687.030029,21112,3964.100098,2240.800049
1996-09-23,686.47998,21112,3919.699951,2219.199951
1996-09-24,685.609985,21172,3910.5,2228.699951
1996-09-25,685.830017,21351,3935.699951,2252.800049
1996-09-26,685.859985,21461,3933.199951,2273.399902
1996-09-27,686.190002,21547,3946.399902,2283
1996-09-30,687.330017,21556,3953.699951,2290.399902
1996-10-01,689.080017,21463,3992.199951,2285.5
1996-10-02,694.01001,21499,4015.100098,2314.600098
1996-10-03,692.780029,21332,4000,2314.899902
1996-10-04,701.460022,21148,4024.800049,2315.5
1996-10-07,703.340027,21161,4031.5,2339.800049
1996-10-08,700.640015,21039,4035.600098,2331.699951
1996-10-09,696.73999,20871,4009.300049,2310.699951
1996-10-10,694.609985,20871,3994.699951,2323.5
1996-10-11,700.659973,20968,4028.100098,2336.800049
1996-10-14,703.539978,21029,4038.699951,2363.300049
1996-10-15,702.570007,21430,4050.800049,2366.199951
1996-10-16,704.409973,21397,4024.399902,2365
1996-10-17,706.98999,21424,4042.100098,2353.800049
1996-10-18,710.820007,21612,4053.100098,2355
1996-10-21,709.849976,21303,4073.100098,2363.199951
1996-10-22,706.570007,21124,4057.199951,2353.600098
1996-10-23,707.27002,21082,4028.399902,2346.699951
1996-10-24,702.289978,21003,3999.399902,2377.600098
1996-10-25,700.919983,20740,4022.399902,2335.199951
1996-10-28,697.26001,20885,4025.300049,2334.100098
1996-10-29,701.5,20958,3993.5,2323
1996-10-30,700.900024,20682,3963.899902,2336.699951
1996-10-31,705.27002,20467,3979.100098,2350.199951
1996-11-01,703.77002,20633,3948.5,2339.399902
1996-11-04,706.72998,20633,3928.100098,2357.5
1996-11-05,714.140015,20592,3921.100098,2361.600098
1996-11-06,724.590027,20992,3935.699951,2360.600098
1996-11-07,727.650024,20771,3900.399902,2346.699951
1996-11-08,730.820007,21201,3910.800049,2362.100098
1996-11-11,731.869995,21065,3914.399902,2358.100098
1996-11-12,729.559998,21206,3934.300049,2343.5
1996-11-13,731.130005,20979,3926.899902,2346.899902
1996-11-14,735.880005,21031,3926.100098,2362.5
1996-11-15,737.619995,20930,3958.199951,2387.300049
1996-11-18,737.02002,20796,3962.100098,2383.800049
1996-11-19,742.159973,20956,3978.100098,2366
1996-11-20,743.950012,21190,3962.800049,2392.699951
1996-11-21,742.75,21143,3953.800049,2392.5
1996-11-22,748.72998,21216,4018.699951,2383.399902
1996-11-25,757.030029,21294,4054.600098,2394.699951
1996-11-26,755.960022,21418,4068.399902,2382
1996-11-27,755,21345,4049.199951,2376.699951
1996-11-29,757.02002,21020,4058,2388.600098
1996-12-02,756.559998,20675,4038.5,2385.100098
1996-12-03,748.280029,20631,4061.5,2380.100098
1996-12-04,745.099976,20660,4045.199951,2370.699951
1996-12-05,744.380005,20944,4051.199951,2383.300049
1996-12-06,739.599976,20277,3963,2313.899902
