"Index","Mkt.RF","SMB","HML","RF","RFJ","JPY.r","Mkt.RFJ","SMBJ","HMLJ"
"2005-06-30",0.0073,0.0194,-0.0035,0.0023,0.00000749969064273159,-0.0265079794427914,0.0370836923071345,0.0199282578494026,-0.00359530425118088
"2005-07-31",0.0066,0.0158,-0.0104,0.0024,0.0000124991407073338,-0.0119376391982183,0.0211781058543337,0.0159908935172663,-0.0105256514290866
"2005-08-31",0.0667,-0.0375,-0.007,0.003,0.0000241634551088055,0.0127210393359798,0.0562390703978977,-0.0370289532293987,-0.00691207126948775
"2005-09-30",0.0793,-0.0644,0.0315,0.0029,0.0000366592743001881,-0.0216259157913321,0.106084217665433,-0.0658234933237099,0.0321962739083363
"2005-10-31",-0.0035,0.022,0.0115,0.0027,0.0000891229677173477,-0.0263836369886558,0.0261877946772644,0.0225961691234884,0.0118116338600053
"2005-11-30",0.0293,0.0002,-0.0215,0.0031,0.0000666422347088691,-0.0275781380578306,0.0616124914882203,0.000205672052251633,-0.0221097456170505
"2005-12-31",0.0945,0.047,-0.0614,0.0032,0.0000749690802774872,0.0151001017984391,0.0812962159439581,0.0463008524151763,-0.0604866454955708
"2006-01-31",0.0354,-0.0025,0.0244,0.0035,0.00007996482157413,0.00855578370978782,0.0300068353141574,-0.00247879199185613,0.0241930098405158
"2006-02-28",-0.0258,-0.0504,0.0374,0.0034,0.000150708349020867,0.00915213261958225,-0.031416690552991,-0.0499429158110883,0.0370608145106092
"2006-03-31",0.0267,0.0036,-0.0109,0.0037,0.000250487951854783,-0.0141300646918626,0.0449178076792971,0.00365159730616474,-0.0110562251769988
"2006-04-30",0.0209,-0.0123,0.0139,0.0036,0.000252981039600808,0.0324281571315581,-0.00793211791396242,-0.0119136618998979,0.0134634065372829
"2006-05-31",-0.074,-0.0284,0.027,0.0043,0.000462985887673684,0.0136290753607697,-0.0826716333962423,-0.0280181386765094,0.0266369628262589
"2006-06-30",-0.0177,-0.0158,-0.0047,0.004,0.000483711052725155,-0.0196489389572964,0.00558446104775578,-0.0161166755745591,-0.00479420096205238
"2006-07-31",-0.022,-0.0596,0.0526,0.004,0.000477079513715228,0.000611674239776372,-0.0190773764310151,-0.0595635665007423,0.0525678456030041
"2006-08-31",0.0131,0.0072,-0.0177,0.0042,0.00035430874314879,-0.0247976139752876,0.0428137705997382,0.00738308283816847,-0.0181500786438308
"2006-09-30",-0.0207,-0.0139,0.0053,0.0041,0.000339365852403795,-0.00542418849055015,-0.0115761276760082,-0.0139758074137196,0.00532890498508735
"2006-10-31",0.0125,-0.0235,-0.011,0.0041,0.000455523671999414,0.0100154083204931,0.00606377457361451,-0.0232669717772693,-0.0108909229595728
"2006-11-30",-0.0045,-0.0197,0.0215,0.0042,0.000514375632770347,0.0109909130246646,-0.011682540330596,-0.0194858329053244,0.0212662643382982
"2006-12-31",0.0142,-0.0199,0.0122,0.004,0.000506917632328463,-0.0291547639052262,0.0482699235619599,-0.0204976027693639,0.012566369536997
"2007-01-31",0.004,0.0049,0.0022,0.0044,0.000450548521388372,-0.0165261940175178,0.0248945027305019,0.00498233910267182,0.0022369685767098
"2007-02-28",0.0346,-0.012,0.0275,0.0038,0.000565736359231517,0.0227330347333727,0.0147529878185904,-0.0117332672285573,0.0268887373987771
"2007-03-31",-0.017,0.0014,0.0267,0.0043,0.000522661582770922,0.00654984688669624,-0.0196472453738638,0.00139088988422209,0.0265262570776642
"2007-04-30",-0.0275,-0.0153,0.0247,0.0044,0.000558282569045998,-0.0157401205626255,-0.00803585997632761,-0.0155446750595441,0.0250949982987411
"2007-05-31",0.0037,-0.0366,0.0016,0.0041,0.000637758192207682,-0.019053876478318,0.0267377274072564,-0.0373109176155392,0.00163107836570663
"2007-06-30",-0.0032,0.0296,-0.0066,0.004,0.000687395219036047,-0.0132101466893589,0.0135103051751819,0.0299962549277267,-0.00668835413929041
"2007-07-31",-0.0042,0.006,0.0044,0.004,0.000674988501234486,0.0357592545958196,-0.0353927614163816,0.0057928519328957,0.00424809141745684
"2007-08-31",-0.038,-0.0335,0.0147,0.0042,0.000606307393941963,0.0284900284900285,-0.0611708503302301,-0.0325720221606648,0.0142927977839335
"2007-09-30",0.0141,-0.0274,0.0006,0.0032,0.000578986033817452,0.0074802122292772,0.00916789301306165,-0.0271965639298973,0.000595545195545196
"2007-10-31",0.0007,0.0353,-0.0529,0.0032,0.000546686570100485,-0.00260258523466639,0.00597286635674998,0.0353921109854745,-0.0530380360093938
"2007-11-30",-0.0229,-0.0151,0.0024,0.0034,0.000521833021737583,0.0382813907404072,-0.0561728263417689,-0.0145432636418843,0.00231151210202134
"2007-12-31",-0.0399,-0.0213,0.0216,0.0027,0.000501116542502844,-0.00617670754632527,-0.031717221748772,-0.0214323815528734,0.0217342460817871
"2008-01-31",-0.049,-0.0086,0.0385,0.0021,0.000404100653748074,0.0465617388045718,-0.0897077082090252,-0.00821738429863038,0.0367871273834035
"2008-02-29",0.0101,0.0206,-0.0064,0.0013,0.000453865318701174,0.0244745177080334,-0.0132160350769923,0.0201078695896571,-0.00624710511523328
"2008-03-31",-0.0371,0.0312,0.017,0.0017,0.000453036130712681,0.0434651977966951,-0.0760331301896435,0.0299003743161532,0.0162918706209809
"2008-04-30",0.0622,-0.0642,-0.0129,0.0018,0.000557454332431151,-0.0447718358366019,0.11331255067508,-0.0672090736104156,-0.0135046269404106
"2008-05-31",0.0203,0.0123,0.0118,0.0018,0.000614584974119259,-0.00881850938744544,0.0305790053827162,0.0124094326987468,0.0119049842150579
"2008-06-30",-0.0661,0.0119,0.0368,0.0017,0.000576501866838663,-0.00668738815107861,-0.0586776587035538,0.0119801156836715,0.0370477527024464
"2008-07-31",-0.0312,-0.0146,0.0231,0.0015,0.000550828168002893,-0.0178538390379278,-0.0126123333012799,-0.0148654045398889,0.023519920881605
"2008-08-31",-0.0436,-0.0287,0.0113,0.0013,0.000497801467904013,-0.00542828227067804,-0.0375707616899206,-0.0288566419981499,0.0113616743755782
"2008-09-30",-0.105,0.0112,0.0522,0.0015,0.000555797836576666,0.0259580894846139,-0.12673842733331,0.0109166252645138,0.0508792713221088
"2008-10-31",-0.1355,0.0394,0.0453,0.0008,0.00041571484472902,0.077940577940578,-0.197681299137725,0.0365511799131584,0.0420245799509156
"2008-11-30",0.0005,0.0396,-0.0003,0.0003,0.00046049855047614,0.029541169076053,-0.0283769820669598,0.0384637362637363,-0.000291391941391941
"2008-12-31",0.0857,0.0078,0.0026,0,0.000275415753981489,0.0514373829716928,0.0323110393057295,0.00741841609050912,0.00247280536350304
"2009-01-31",-0.065,0.0369,-0.001,0,0.000265445453141222,0.0106868529444508,-0.0751519968354522,0.0365098248705805,-0.000989426148254213
"2009-02-28",-0.1193,-0.0114,0.006,0.0001,0.000292861150438917,-0.0809289952936362,-0.0419338274200592,-0.0124038294556384,0.00652833129244128
"2009-03-31",0.013,0.0008,0.0072,0.0002,0.000252981039600808,-0.0142208774583965,0.0275634707713264,0.000811540822590547,0.00730386740331492
"2009-04-30",0.0805,-0.0382,-0.0139,0.0001,0.000223059474349752,0.0039489671931956,0.076126471539266,-0.0380497428139183,-0.0138453252647504
"2009-05-31",0.1089,0.0219,-0.0344,0,0.000150708349020867,0.0335949764521193,0.0727066731819634,0.0211881834750911,-0.0332818955042527
"2009-06-30",0.0285,0.0452,0.0005,0.0001,0.000159027499307518,-0.00902302426882395,0.0378065611977099,0.0456115541601256,0.000504552590266876
"2009-07-31",0.0406,-0.0139,0.0061,0.0001,0.000164018624142059,0.0198857626401523,0.0202443821225911,-0.0136289773905829,0.00598106202032773
"2009-08-31",0.034,0.0295,-0.0039,0.0001,0.000141556404460896,0.0185304891187246,0.0151446928022239,0.0289632959593823,-0.0038290459064946
"2009-09-30",-0.0084,0.0211,-0.0482,0.0001,0.000142388437488261,0.0372108615487763,-0.0440205073773717,0.0203430187459599,-0.0464707821590175
"2009-10-31",-0.0229,-0.0058,0.0123,0,0.000154036100476818,-0.0111602209944752,-0.012026312332458,-0.00586545982791373,0.012438819979886
"2009-11-30",-0.02,-0.0307,-0.04,0,0.000149876392125936,0.0508592661402694,-0.0675797106462696,-0.0292141878453039,-0.0380640883977901
"2009-12-31",0.0022,-0.0379,0.0621,0.0001,0.000109933506069915,-0.0747743876235496,0.0831934106648544,-0.0409629818857408,0.0671187645146308
"2010-01-31",0.0234,0.0037,0.0028,0,0.000103274652039076,0.0298738658995352,-0.00638935114537797,0.00359267296948861,0.00271877954447787
"2010-02-28",0.0076,0.0101,-0.0133,0,0.000102442260993207,0.0173345339936963,-0.00967110789498271,0.00992790440362912,-0.0130733790661651
"2010-03-31",0.0483,-0.0149,0.0613,0.0001,0.000108268838282743,-0.0488222698072805,0.102104248046003,-0.0156647906348492,0.0644464205312922
"2010-04-30",0.0053,0.0448,0.0107,0.0001,0.000108268838282743,-0.00891341256366707,0.0143338724893403,0.0452029122055674,0.0107962312633833
"2010-05-31",-0.0793,0.0191,-0.035,0.0001,0.000116591872446392,0.0377711705759276,-0.112830428884331,0.018404828098472,-0.0337261247877759
"2010-06-30",-0.0064,0.0186,-0.0318,0.0001,0.000114927326565706,0.026217651712058,-0.0318018230428967,0.0181248100429468,-0.030987578460522
"2010-07-31",0.0294,-0.0137,-0.0136,0.0001,0.00010910117598617,0.0238343167881523,0.00542468795272888,-0.0133810713074924,-0.013283399254153
"2010-08-31",-0.0261,-0.0081,0.0071,0.0001,0.0000907879860900795,0.0277051129607611,-0.0523481060469486,-0.00788163832002777,0.0069085965521231
"2010-09-30",0.0469,-0.0055,-0.0159,0.0001,0.0000932854564772434,0.00682389560636887,0.0398105195375775,-0.00546272294887039,-0.0157922354340071
"2010-10-31",0.0123,-0.0344,-0.0085,0.0001,0.0000974477546742403,0.0378976143141152,-0.0246640465814431,-0.033143924338561,-0.00818963246737699
"2010-11-30",0.0197,0.0074,0.0028,0.0001,0.000129074995281364,-0.0368597415031114,0.0586990562174421,0.00768320079522863,0.00290715705765408
"2010-12-31",0.0755,0.0284,0.0133,0.0001,0.00011908863412935,0.023141912574997,0.0511524767081395,0.0277576352321685,0.0129991742460507
"2011-01-31",0.004,0.0186,0.0097,0.0001,0.000124914144766786,-0.00365987556423086,0.00766346592135303,0.0186683237418881,0.00973563119872658
"2011-02-28",0.0483,-0.0019,0.0109,0.0001,0.000149876392125936,0.000366121552355381,0.0478664222537202,-0.0018993046236428,0.010896010735635
"2011-03-31",-0.0867,0.0214,0.0132,0.0001,0.000124081951813571,-0.00990816819719675,-0.0775833936432951,0.0216141567000244,0.0133320966560898
"2011-04-30",0.0078,-0.01,-0.0191,0,0.000133235655389807,0.0178329848727095,-0.00999043720203074,-0.00982479458675689,-0.0187653576607057
"2011-05-31",-0.0162,-0.0017,-0.0012,0,0.000124914144766786,0.000246032722351908,-0.0165669016001841,-0.00169958184725126,-0.00119970483335383
"2011-06-30",0.0252,0.0131,0.0228,0,0.000108268838282743,0.00806051587301604,0.0168941668856681,0.0129952515684586,0.0226176897527371
"2011-07-31",0.0403,0.0055,-0.0042,0,0.000104939411268434,0.0448302669085254,-0.0044408273080937,0.0052640128968254,-0.00401979166666667
"2011-08-31",-0.0751,0.0452,0.0026,0.0001,0.0000974477546742403,0.00888888888888895,-0.0832472274903571,0.0448017621145374,0.00257709251101322
"2011-09-30",-0.0046,-0.0108,0.0336,0,0.0000949503986225064,-0.00700934579439272,0.00233140254255426,-0.0108762352941177,0.0338371764705882
"2011-10-31",-0.0119,-0.0217,-0.0243,0,0.0000949503986225064,-0.0119276644863407,-0.0000669519562550569,-0.0219619548286604,-0.0245933411214953
"2011-11-30",-0.0378,0.0197,0.0043,0,0.000100777456038648,0.00502706883217319,-0.0427136285526143,0.019601462100808,0.00427849172758753
"2011-12-31",0.0125,0.009,0.0142,0,0.000099112620599584,0.00779423226812148,0.00457026092928436,0.00893039443155453,0.0140901778808971
"2012-01-31",0.0428,0.0215,0.0247,0,0.000103274652039076,0.00838354728844637,0.0340270449114839,0.0213212522733177,0.0244946479605092
"2012-02-29",0.035,-0.032,0.0045,0,0.0000907879860900795,-0.0586929716399506,0.0994441871252536,-0.0339952842546502,0.00478058684831019
"2012-03-31",0.0141,0.0149,-0.0068,0,0.0000907879860900795,-0.0158961291105448,0.0303898655280901,0.0151406781750925,-0.00690983970406905
"2012-04-30",-0.0178,0.0358,-0.0229,0,0.0000916204838419254,0.0325773712567345,-0.0488796073786361,0.0346705254216721,-0.0221775148647009
"2012-05-31",-0.0841,0.0029,-0.0071,0.0001,0.0000874579188516744,0.0194149955294418,-0.101532890821997,0.00284476882596166,-0.0069647788497682
"2012-06-30",0.0471,-0.011,0.0115,0,0.0000882904470962398,-0.0190452324270142,0.0673411513717821,-0.0112135649508239,0.0117232724485886
"2012-07-31",-0.0183,0.0074,-0.0341,0,0.0000874579188516744,0.0218950064020489,-0.0394212506766516,0.00724144844004511,-0.0333693772710187
"2012-08-31",-0.0065,0.0033,-0.0266,0.0001,0.0000807974184358073,-0.00255427841634737,-0.00393636720076607,0.00330845070422535,-0.0266681177976953
"2012-09-30",0.0227,-0.005,0.0111,0.0001,0.0000832951632732115,0.00487679671457886,0.0177529245046708,-0.0049757343550447,0.0110461302681992
"2012-10-31",-0.019,0.0092,-0.0165,0.0001,0.0000849602883763456,-0.0252689517137853,0.00644910028657231,0.00943850102669404,-0.0169277464065708
"2012-11-30",0.0171,-0.0068,0.0084,0.0001,0.0000824625892852371,-0.0314998788466198,0.0502013502703593,-0.0070211658744058,0.00867320490367776
"2012-12-31",0.0383,-0.0272,0.0707,0.0001,0.000081630007672695,-0.0473222530009234,0.0898986946833862,-0.0285511024957596,0.0742118730312576
"2013-01-31",0.0378,0.0191,-0.011,0,0.0000624785259140115,-0.0508326029798422,0.0933168381869207,0.0201228993536473,-0.0115891043397969
"2013-02-28",0.0286,0.0048,-0.0074,0,0.0000516519905353618,-0.0116933737548723,0.0407184619446095,0.00485679228746713,-0.00748755477651183
"2013-03-31",0.055,0.0486,-0.0364,0,0.0000466546931725542,-0.0191163976210705,0.0755141941591444,0.0495471632741447,-0.0371093980077956
"2013-04-30",0.0895,0.0268,-0.043,0,0.0000957828582619502,-0.0344544708777685,0.128281872196963,0.0277563296516568,-0.0445344095157179
"2013-05-31",-0.053,0.0034,-0.0322,0,0.0000957828582619502,-0.0328275314886444,-0.0209529403644144,0.00351540196882691,-0.0332929245283019
"2013-06-30",0.0083,-0.0684,0.0356,0,0.0000866253829836516,0.0163289990928335,-0.00798662538298378,-0.0673010413567391,0.0350280273728057
"2013-07-31",0.0142,0.0302,-0.0048,0,0.0000832951632732115,0.00874428063040167,0.00532513140662894,0.029938211873803,-0.00475839129120048
"2013-08-31",-0.0255,0.0012,0.0061,0,0.0000832951632732115,0.00132355935654638,-0.0268713988745084,0.00119841382816472,0.00609193695983732
"2013-09-30",0.0879,0.0243,-0.0071,0,0.0000791322170876629,-0.000712178248041595,0.0885961986727517,0.0243173182651191,-0.00710506006923234
"2013-10-31",-0.0023,0.0025,0.0027,0,0.0000749690802774872,0.00193679918450562,-0.00430357829789885,0.00249516736188829,0.00269478075083935
"2013-11-30",0.0108,-0.0255,0.005,0,0.0000716384335668341,-0.0424597364568082,0.0555497682942618,-0.0266307339449541,0.0052217125382263
"2013-12-31",0.008,0.0044,-0.0007,0,0.0000666422347088691,-0.0266033254156769,0.0354824060815431,0.00452025378233285,-0.000719131283552953
"2014-01-31",-0.0266,0.059,-0.0082,0,0.0000708057528238104,0.0290379350801722,-0.054138720242135,0.057335106888361,-0.0079686080760095
"2014-02-28",-0.0056,-0.0248,0.0079,0,0.0000633112829282467,0.00195924764890276,-0.0076077774542227,-0.0247515056707079,0.00788455220962065
"2014-03-31",-0.0116,0.0126,0.0096,0,0.0000624785259140115,-0.00873956107982143,-0.002948136833124,0.0127110893416928,0.0096846394984326
"2014-04-30",-0.0233,0.0031,0.0027,0,0.0000666422347088691,0.00822400626590958,-0.031333509587593,0.00307471353660905,0.00267797630607885
"2014-05-31",0.0379,-0.0096,-0.0129,0,0.0000649767740734664,0.00363564901247915,0.0340752523232439,-0.00956522420207558,-0.0128532700215391
"2014-06-30",0.0576,0.0286,-0.0006,0,0.0000624785259140115,0.00483807266982628,0.0524454118150508,0.0284622973371327,-0.000597111132946841
"2014-07-31",0.0077,0.0033,-0.0025,0,0.00003999120269782,-0.0143065693430657,0.0222859862854539,0.00334789691943128,-0.0025362855450237
"2014-08-31",-0.0199,0.0268,0.0086,0,0.000045821783572153,-0.0120192307692307,-0.00802246411933871,0.0271260340632603,0.00870462287104623
"2014-09-30",-0.0105,-0.0164,-0.003,0,0.0000541505362121608,-0.0516140798832755,0.0432974840791724,-0.0172925384615385,-0.00316326923076923
"2014-10-31",-0.0213,-0.0298,-0.001,0,0.0000208309465616896,-0.0216790079400483,0.000366575582710693,-0.0304603501732628,-0.00102215940178734
"2014-11-30",-0.0005,-0.0133,-0.0045,0,0.00000833295141333679,-0.055686604886268,0.0584326519714169,-0.0140843072531002,-0.00476536711571059
"2014-12-31",-0.0085,0.0177,0.0186,0,-0.0000166681946396352,-0.00959532749269909,0.0011226075375208,0.0178714827295703,0.018780202190396
"2015-01-31",0.028,-0.0016,-0.0023,0,0.00000749969064273159,0.0205211171662125,0.00732099426012911,-0.00156782644972883,-0.00225375052148519
"2015-02-28",0.0542,-0.0444,0.0195,0,0.00000499986250535045,-0.0190444370197127,0.0746614170312276,-0.0452619891008174,0.0198785762942779
"2015-03-31",0.019,0.0052,-0.0312,0,0.0000249965631586857,-0.00200066688896294,0.021017769891903,0.00521042432342132,-0.0312625459405279
"2015-04-30",0.0349,-0.013,0.0323,0,0,0.000834306691139597,0.034037295765255,-0.0129891630543515,0.0322730743581194
"2015-05-31",0.0089,-0.0144,0.0123,0,0,-0.0332311663171481,0.0435793592524614,-0.0148949774737193,0.0127227932588019
"2015-06-30",-0.0068,0.0388,-0.0224,0,0,0.0153972153972155,-0.0218606226810778,0.0382116470398451,-0.0220603323116632
"2015-07-31",0.0092,-0.0051,-0.0154,0,0.00000416657118362807,-0.0148458931741166,0.024404088957072,-0.00517685503685504,-0.0156320720720721
"2015-08-31",-0.053,0.0197,0.0164,0,0.00000416657118362807,0.0221012699983505,-0.0734814943104122,0.0192740196869453,0.0160453767952235
"2015-09-30",-0.0621,0.0291,0.0134,0,0.00000833295141333679,0.012102495618062,-0.0733235316979086,0.028752028698664,0.013239765792512
"2015-10-31",0.0926,-0.0507,0.0088,0,-0.000000833337152839064,-0.00737365368682685,0.100717134146768,-0.0510766213170854,0.00886537016943494
"2015-11-30",-0.0016,0.0259,-0.0248,0,-0.00000833371530217786,-0.0204512254504139,0.0192531390177048,0.0264407456503728,-0.0253177796188898
"2015-12-31",0.0042,0.0089,-0.0057,0.0001,-0.0000358403974268784,0.0245281450070676,-0.0197080242349382,0.00868692582372991,-0.00556353676351242
"2016-01-31",-0.0758,0.0082,-0.0127,0.0001,-0.00005668433545436,-0.00644361833952911,-0.0696488532050795,0.00825318034422549,-0.0127823646794712
"2016-02-29",-0.0194,0.024,-0.0495,0.0002,-0.000145950434766062,0.0721877767936225,-0.0850889111926605,0.0223841387856258,-0.0461672862453532
"2016-03-31",0.0506,0.0382,-0.0297,0.0002,-0.000128424004500527,0.00426970289983997,0.0464608952179637,0.0380375907883082,-0.0295737289636847
"2016-04-30",0.0514,-0.008,-0.0023,0.0001,-0.000198550011486498,0.0516370439663236,0.0000682351208975973,-0.00760718733321473,-0.00218706635829923
"2016-05-31",-0.0104,0.0083,-0.0081,0.0001,-0.000221102008810981,-0.0347629796839729,0.0255651151051626,0.0085989242282507,-0.00839172123479888
"2016-06-30",-0.0247,0.0256,-0.0355,0.0002,-0.000271237601818131,0.077649119392819,-0.094517611156647,0.0237554130925508,-0.0329420767494357
"2016-07-31",0.0672,-0.0157,0.0644,0.0002,-0.000229456020658048,0.00439796716184526,0.062955621243972,-0.0156312542570789,0.0641180110927313
"2016-08-31",-0.0117,-0.0249,0.046,0.0002,-0.000183518454694553,-0.0102534339330626,-0.00107596160785439,-0.0251579554339328,0.0464765441751368
"2016-09-30",0.0267,0.0438,-0.0351,0.0002,-0.000265387024029895,0.021440569113724,0.00561022161485969,0.042880615206036,-0.0343632327336042
"2016-10-31",0.016,0.0011,0.0358,0.0002,-0.000258701110551818,-0.0367374131531359,0.0552150690583829,0.00114195237624741,0.0371653591542338
"2016-11-30",-0.0388,-0.018,0.0631,0.0001,-0.000216925290815517,-0.0810739898548192,0.0463294407566959,-0.0195880841343866,0.0686671171599886
"2016-12-31",0.0135,0.0032,0.0134,0.0003,-0.000246166348294219,-0.0208939886966945,0.0356805200302952,0.00326828756340738,0.0136859541717684
"2017-01-31",0.0383,0.0205,-0.0053,0.0004,-0.000241988478346333,0.0360184528034067,0.0028303083961404,0.0197872923445796,-0.00511573899640349
"2017-02-28",0.0113,0.0256,0.008,0.0004,-0.00022193737544296,0.00588970194538629,0.00599821487721741,0.0254501064584812,0.00795315826827537
"2017-03-31",0.0084,0.0154,-0.0277,0.0003,-0.000211913482563775,0.00583430571761956,0.00306098540831767,0.0153106728538283,-0.0275393271461717
"2017-04-30",0.0125,-0.0147,0.0033,0.0005,-0.000169324266588666,-0.000269203158650311,0.0134421004985245,-0.014703958352033,0.00330088860964007
"2017-05-31",0.0295,0.0275,-0.0619,0.0006,-0.000133431211178481,0.0065938036311084,0.0234856476505179,0.0273198582196698,-0.0614945172290021
"2017-06-30",0.0117,0.0158,0.0124,0.0006,-0.0000958838826297104,-0.0150355871886123,0.027848751735579,0.0160411886911751,0.0125892873272514
"2017-07-31",0.0233,0.018,0.0051,0.0007,-0.0000917129144495377,0.0183004167421636,0.00568886593936035,0.017676512455516,0.00500834519572954
"2017-08-31",0.003,0.022,0.0009,0.0009,-0.000120913711624038,0.00290750499727421,0.00111053139598694,0.0219362203297699,0.000897390831672404
"2017-09-30",0.0171,-0.0028,0.0238,0.0009,-0.000111735307382288,-0.0229048295454545,0.041975446010635,-0.00286563692531347,0.0243579138651645
"2017-10-31",0.0412,-0.0117,-0.0059,0.0009,-0.000133431211178481,-0.00871248789932244,0.0513925132424282,-0.01180283203125,-0.00595185546875
"2017-11-30",0.026,0.0036,-0.0228,0.0008,-0.000133431211178481,0.0118432769367764,0.0149150909841258,0.00355786324034146,-0.0225331338554959
"2017-12-31",0.0129,0.0189,0.0196,0.0009,-0.00011590719442045,-0.00346082172331164,0.0174366730002974,0.0189656366874443,0.0196680676758682
"2018-01-31",0.0441,0.0221,-0.0286,0.0011,-0.000108397935606575,0.0309212331900099,0.0139588904371598,0.0214371372792617,-0.0277421776555151
"2018-02-28",-0.0144,0.0079,-0.0182,0.0011,-0.000132596657577144,0.0252297880322641,-0.037449015271798,0.0077055896075382,-0.0177521178300247
"2018-03-31",-0.0149,0.0019,-0.037,0.0012,-0.000111735307382288,0.00395480225988698,-0.0174735207421395,0.00189251547552054,-0.036854248733821
"2018-04-30",0.0028,-0.0256,0.044,0.0014,-0.000115072801694871,-0.0281844802342606,0.0334387639504709,-0.0263424482109228,0.0452760828625235
"2018-05-31",-0.0132,0.0204,-0.0543,0.0014,-0.000120913711624038,0.00505840154511161,-0.016652640461143,0.0202973279648609,-0.0540267112005857
"2018-06-30",-0.0256,-0.0067,-0.0066,0.0014,-0.000107563611807859,-0.0178845632734169,-0.00632287876839999,-0.0068220086452681,-0.00672018762071186
"2018-07-31",-0.0013,-0.0131,0.0228,0.0016,-0.000100055042203562,-0.0104576331784055,0.0109713765127123,-0.0132384427784301,0.0230409538433746
"2018-08-31",-0.0043,-0.0001,-0.0293,0.0016,-0.0000958838826297104,0.00810956929176432,-0.0106267296318501,-0.0000991955666785842,-0.0290643010368252
"2018-09-30",0.0278,-0.0212,0.009,0.0015,-0.000106729295667018,-0.0220303137116673,0.0525933394957033,-0.0216775635249595,0.00920273923229411
"2018-10-31",-0.0882,-0.0047,0.039,0.0019,-0.000125086019946985,0.00549353180932144,-0.0911669301943641,-0.00467432146633768,0.0387869228057807
"2018-11-30",0.0083,0.008,-0.0365,0.0018,-0.000120913711624038,-0.00598907873877041,0.0163069317871158,0.0080482013113592,-0.0367199184830764
"2018-12-31",-0.073,-0.0438,0.0429,0.0019,-0.000123417073636167,0.0350045578851412,-0.102392612519459,-0.0423186542187775,0.0414490928307205
"2019-01-31",0.0521,-0.0102,-0.015,0.0021,-0.000150123892499576,0.00790150679897095,0.0460856571650611,-0.0101200364630811,-0.0148824065633546
"2019-02-28",0.0029,0.0224,-0.0364,0.0018,-0.000132596657577144,-0.0228048123541029,0.0282792890500798,0.0229227489893422,-0.037249467107681
"2019-03-31",0.0017,-0.0026,-0.0254,0.0019,-0.000148454486411209,0.00632453921214293,-0.00255896156673985,-0.00258365954390375,-0.0252403663135213
"2019-04-30",0.0121,-0.0064,-0.0143,0.0021,-0.000130927573360862,-0.00646319569120279,0.020928542318572,-0.00644163353812794,-0.0143930249367546
"2019-05-31",-0.038,0.0069,-0.0157,0.0021,-0.000131762111637901,0.0252162709368673,-0.0594812899529941,0.00673028725314183,-0.015313842010772
"2019-06-30",0.0251,-0.0037,0.001,0.0018,-0.000163480245109926,0.0076038575667654,0.0193140048171697,-0.00367207804159764,0.00099245352475612
"2019-07-31",0.0034,0.0144,-0.0237,0.0019,-0.000157636599346866,-0.00681525142751882,0.0123560230978633,0.0144988130563798,-0.0238626298219585
"2019-08-31",-0.0128,-0.0188,-0.0238,0.0016,-0.000223608131741049,0.0214487300094075,-0.0317395526713535,-0.0184052311659606,-0.0233002394547799
"2019-09-30",0.0383,-0.0106,0.033,0.0018,-0.000249508782532493,-0.0167422070113774,0.0580595840412346,-0.0107804891815616,0.0335619002822201
"2019-10-31",0.0483,0.0041,0.0242,0.0015,-0.000182683441090514,0.000185030992691182,0.0497884738397587,0.00409924151327352,0.0241955230783461
"2019-11-30",0.0067,0.0153,-0.0197,0.0012,-0.000131762111637901,-0.0126061934776651,0.0208997610014519,0.0154953372189842,-0.0199515126283652
"2019-12-31",0.0208,0.0075,0.0094,0.0014,-0.000107563611807859,0.00736173737001944,0.0148373891347821,0.00744519046314059,0.00933130538046953
"2020-01-31",-0.0205,-0.0137,-0.0147,0.0013,-0.000116741594805347,0.00156682027649757,-0.0206175917078539,-0.0136785681420815,-0.0146770037728904
"2020-02-29",-0.1009,-0.0521,0.0219,0.0012,-0.00018184843515745,0.00351461339252679,-0.102671275988806,-0.0519175299539171,0.0218232995391705
"2020-03-31",-0.0521,0.01,-0.0352,0.0012,-0.000125086019946985,0.00548684088161444,-0.0559540575242632,0.00994543100258972,-0.0350079171291158
"2020-04-30",0.0496,0.0318,-0.07,0,-0.000156801823476993,0.00551711239947639,0.0439978136341346,0.0316255184599647,-0.069615921138287
"2020-05-31",0.0643,0.0366,-0.0739,0.0001,-0.000131762111637901,-0.00770158671244325,0.0727929553040825,0.0368840658313073,-0.0744735646156723
"2020-06-30",-0.0022,0.0076,-0.0397,0.0001,-0.000150123892499576,0,-0.00194987610750041,0.0076,-0.0397
"2020-07-31",-0.0198,-0.014,-0.0276,0.0001,-0.000132596657577144,0.018812629986765,-0.0376688879856446,-0.0137414864990257,-0.0270903590980792
"2020-08-31",0.0785,0.0078,-0.0031,0.0001,-0.000107563611807859,-0.000566893424036263,0.0793193616832769,0.00780442427680091,-0.00310175836642087
"2020-09-30",0.0211,0.0511,-0.0412,0.0001,-0.00012425154296114,0.00246258761129003,0.0188156347629156,0.0509744708994709,-0.0410987906273621
"2020-10-31",-0.0199,-0.0138,-0.0041,0.0001,-0.000115072801694871,0.00994834513105025,-0.029340240704651,-0.0136640651638568,-0.00405961356317484
